1.26344	1.21191	0.775809	3.38956	3.96186	4.6168	1.55933	0.997849	0.978297	1.02646	1.12862	1.19513	1.33308	1.53516	0.877802	0.931021	1.13913	1.24302	1.20024	1.10833	1.11505	1.10039	1.07945	1.07514	1.40651	1.6533	1.70585	1.3821	1.01172	0.946435	0.954091	0.998371	1.10676	1.14055	1.07758	2.33514	2.25351	2.73121	1.14621	1.19195	1.18419	0.663875	0.883438	2.51876	1.75129	1.84831	3.58378	2.10201	1.89822	2.74699	1.60502	3.28583	3.99317	2.54436	1.389	1.6732	3.82364	3.52496	4.66775	3.37299	1.90373	1.37627	1.57273	1.33028	1.33342	1.82694	3.81858	4.13778	1.89496	1.34047	1.29018	1.54541	3.40313	2.38705	0.853896	1.05482	1.26344
2.13403	1.83436	1.97705	1.40859	4.17363	1.87928	1.22917	1.05122	1.0139	1.00932	1.04423	1.08445	1.13321	1.17239	1.00553	1.16795	1.37474	1.53801	1.51425	1.08178	1.06544	1.06249	1.01686	0.89857	0.832465	0.928131	1.26802	1.21821	1.09917	1.0154	1.00017	1.02642	1.03825	1.15666	1.93548	1.76749	3.04115	1.36904	1.10663	1.02417	0.937677	1.04581	1.90113	2.6289	1.6741	1.48836	1.47954	1.11849	1.78621	1.79164	2.38267	2.56735	2.46178	2.38002	1.38467	1.45231	1.74785	3.98543	2.3877	0.88425	2.56092	2.07703	2.55942	1.36203	2.60273	3.79038	4.57407	2.94558	2.50045	1.37991	1.24283	1.27448	1.16683	1.39395	1.75137	1.16806	2.13403
2.83156	4.31107	2.59926	1.45841	1.42187	1.09307	1.06691	1.02557	0.993418	0.918877	0.968651	1.02897	1.05379	1.04073	1.06001	1.56063	1.86367	2.5032	2.6425	0.836089	0.974094	1.08242	1.0741	1.01591	2.35336	3.53905	1.68157	1.27169	1.13229	1.07095	1.01032	0.992535	0.957584	1.37105	1.1474	1.40577	1.36845	1.13623	1.02476	0.922406	1.15122	2.7097	2.4818	3.03839	2.56402	1.31258	1.38549	1.45227	2.0497	2.22994	1.83813	2.25494	1.63203	1.47055	1.3136	1.26372	1.27259	1.33243	0.411346	1.09069	3.37874	5.44375	1.9864	1.52688	1.3694	2.80871	2.38414	2.87859	0.92577	1.10074	1.24508	1.29979	1.69679	2.223	2.18092	1.72197	2.83156
1.98587	4.88557	2.7634	1.20306	0.411422	0.901443	1.01257	1.02056	0.983705	0.733168	0.896808	1.00562	1.0153	0.925398	1.12153	2.57686	2.01313	2.44202	3.82667	2.68184	1.46974	1.20346	1.32904	2.9663	4.49308	4.5054	2.98772	1.39183	1.11864	1.08006	1.02917	0.96822	0.965386	1.34141	1.0642	1.32918	1.1283	1.03678	0.973331	1.03475	2.9861	4.73108	3.74634	1.54728	1.15952	0.885119	1.37069	2.24615	1.94327	2.47931	1.48784	1.6209	1.30312	1.44631	1.35578	1.19317	1.08009	0.952934	0.70371	1.34475	2.22019	4.45441	3.11771	1.20193	1.04307	1.46263	1.90829	2.59658	1.29948	1.0559	1.38902	1.54452	1.77939	2.24819	0.654019	1.43145	1.98587
2.43666	2.07909	2.22137	1.0503	1.11578	1.39123	1.11755	1.14288	1.364	1.06959	1.14562	1.0055	0.989019	1.56374	2.54178	2.02969	3.04921	2.77624	4.41447	3.60179	1.41781	1.28565	1.28452	1.49311	3.56129	2.34291	0.963375	1.048	1.07385	1.03912	1.03247	1.04053	1.03419	1.16176	1.92868	1.43108	1.16124	1.11114	1.34791	3.28378	5.84886	5.55471	3.93955	1.56029	1.08403	0.971934	1.33277	1.57634	1.85729	3.3285	1.57277	1.74401	1.38926	2.48557	1.89348	1.16214	0.986275	0.932128	0.916727	1.13121	2.28838	1.84051	1.71505	0.541198	1.17229	1.17585	1.5696	3.05722	2.39031	1.97712	2.08285	2.25908	4.34616	1.28439	0.559241	0.892112	2.43666
1.2356	1.33341	1.52241	2.23537	2.94612	1.58539	1.64394	1.38137	1.3635	2.18212	1.22535	1.03369	1.10067	1.34322	1.36115	2.60111	1.71269	0.688731	2.75979	2.38619	2.13208	2.10603	1.32479	1.05528	1.39799	0.719183	0.854776	0.993064	1.0439	1.03192	1.02763	1.05812	1.05558	1.023	1.30634	1.26761	1.18662	1.21957	1.31874	1.84541	4.11155	5.48421	3.99508	2.09245	0.998586	0.787337	0.954062	1.48874	3.39894	2.86286	2.8325	1.49241	1.74999	2.64515	3.79133	1.18826	0.84689	0.905174	0.956266	1.04076	1.30379	1.24714	1.04171	2.139	2.85026	1.2358	0.6914	1.32894	1.0264	2.3748	3.68506	4.1961	3.46779	3.46539	0.564529	0.886073	1.2356
1.09402	1.11026	1.04489	1.21681	2.22395	2.4672	4.43952	1.8872	1.17057	1.27867	1.2599	0.904804	1.22843	1.3718	1.45005	1.87558	1.29572	1.21026	1.75165	3.77158	1.54825	1.27931	1.58226	1.62523	1.23315	0.998914	0.987506	1.00702	1.03818	1.05533	1.04252	1.06456	1.07427	0.899223	1.48781	1.35768	1.265	1.23792	1.27889	1.43752	1.84516	2.96233	2.26105	1.14079	0.942765	0.596238	0.847354	1.15466	2.17695	3.93986	2.8743	1.6518	1.62718	4.45535	6.56943	3.07066	0.827038	0.868027	0.942738	1.00844	1.12216	1.492	3.15143	2.66105	3.824	2.36738	1.07216	0.960522	1.05704	1.94844	1.20334	2.79155	5.52004	3.41896	1.49121	1.09392	1.09402
1.07496	1.06657	1.03744	1.10392	3.24037	5.11344	3.73235	3.94833	1.41982	1.03453	0.718986	0.766465	0.844965	2.05074	2.15701	1.80697	1.07663	1.65838	4.52656	3.39429	1.57282	0.901341	1.62261	1.57453	1.24697	1.13299	1.08855	1.02528	1.05978	1.0728	1.10973	1.20073	1.50087	1.2887	1.55537	1.75162	1.4212	1.26666	1.23114	1.22517	1.18472	1.20276	1.00049	1.82241	1.06973	0.798534	2.88355	3.55135	1.90872	2.99582	1.07947	2.39961	2.93739	3.90078	4.14232	5.00612	1.3678	1.038	0.945137	0.933824	1.15337	1.23581	1.54934	3.00538	2.81461	0.92452	0.962617	0.989189	1.03088	1.18994	1.01367	1.475	3.2071	2.04575	2.20411	1.1821	1.07496
0.953026	1.04054	1.06823	1.15134	1.43665	3.42488	3.38175	1.35397	1.25412	1.98647	0.550987	0.597719	1.25355	2.8298	1.84437	1.49219	1.86711	3.66267	4.60499	1.37388	0.977865	1.61443	1.45802	1.3486	1.55929	1.17105	1.09527	1.08456	1.10682	1.10048	1.11293	1.19748	1.66507	1.57927	0.794923	2.15239	1.54898	1.33363	1.22498	1.21241	0.816596	0.881522	0.932485	1.17983	1.35504	2.72471	5.27384	5.01901	3.24636	2.00119	2.87193	4.2655	4.47506	2.75264	8.1789	1.53172	1.0454	1.0275	0.914777	0.633777	0.91876	1.43693	1.03381	1.9392	2.42063	1.85544	1.08486	1.0029	1.00892	1.02494	1.08447	1.83932	2.83807	2.6313	1.79046	0.937531	0.953026
0.977701	1.06869	1.11748	1.10454	1.13884	1.31473	0.946355	1.04443	2.63058	0.909038	2.58022	1.42619	3.20234	2.96569	1.66238	1.74915	1.60926	3.00564	1.76596	1.00313	1.10662	1.68634	1.41501	1.16825	1.5422	1.1967	1.1268	1.15117	1.16814	1.13463	0.999324	1.03316	1.18764	1.29399	2.36818	4.07615	1.82949	1.37445	1.28277	1.48979	1.06634	0.985303	0.915246	0.963538	1.29831	1.64651	6.23561	3.12263	1.41855	1.45063	1.40012	3.85409	2.24972	4.41343	3.46486	3.21267	0.84274	1.01177	1.03864	1.46619	1.18326	0.426463	2.21651	4.30518	5.94651	2.15072	1.1126	1.06628	1.03888	0.959867	1.30323	1.95022	1.16473	1.30405	1.19559	0.895421	0.977701
1.00432	1.1954	1.26009	1.20852	1.08186	1.23893	1.45047	1.12566	2.18661	5.60939	2.71076	2.10086	2.48442	1.37797	0.955994	1.12281	1.33575	1.4611	1.18761	1.09312	1.14411	1.15507	1.17234	1.2847	1.12167	1.09795	1.11642	1.20165	1.29862	1.43368	0.924375	0.790874	1.40797	2.83777	5.11143	5.25621	2.80255	1.53806	2.07422	1.59327	1.18423	1.71441	1.06529	1.03033	2.78819	4.30478	6.68438	2.71542	2.62547	1.33685	1.02441	2.68922	0.561765	2.76693	5.77743	4.03912	1.63184	1.24738	0.963702	1.13801	1.66517	2.64925	4.64797	7.54551	2.14203	3.80247	1.02466	1.31753	1.18447	0.989641	1.13736	1.50085	2.06107	1.98432	1.35742	0.988629	1.00432
1.23968	1.53984	1.87241	2.51197	1.18987	1.56825	2.81781	1.24228	2.55901	3.49567	2.43671	1.60479	2.17644	2.52314	1.93289	0.967399	1.14314	1.22364	1.17131	1.17735	1.22279	1.24896	0.966941	1.08971	1.06169	1.05008	1.08744	1.26825	1.72339	3.1629	0.824871	1.13616	3.02085	2.21303	4.0332	2.72408	0.92117	1.19974	1.94729	2.85681	1.20036	1.45845	2.42702	0.910471	1.50339	3.91808	2.08631	1.80109	1.06733	1.71018	2.51903	2.42946	1.19904	2.34523	3.54991	1.78599	1.43186	1.71524	1.57311	1.25511	1.327	1.54788	4.04389	2.42098	3.01408	1.71598	0.970691	1.65594	1.70443	1.32809	1.29096	2.56331	4.65176	2.21862	2.0109	1.75779	1.23968
2.73977	2.72465	4.09062	4.44409	2.12908	2.88177	4.908	2.43693	1.18174	1.39929	1.37973	3.15658	2.37302	3.42939	2.54291	1.32066	1.14261	1.14729	1.18699	1.37754	1.67549	2.65809	1.00543	1.54046	0.951009	0.929809	1.01679	1.362	3.54704	5.0878	3.87669	3.07157	3.65624	2.38014	1.76009	0.900013	0.845985	0.831182	0.892035	1.93892	2.25968	3.90073	4.85759	2.65727	1.36354	1.63198	0.94301	0.683575	0.724023	1.01205	2.02919	0.97539	2.49393	2.6555	1.77669	1.17162	0.912952	1.83049	2.49069	1.7461	1.44894	1.35527	1.42457	0.918031	0.909341	1.68589	1.5675	0.948175	2.08791	1.94147	3.73511	5.44728	5.15508	4.1315	1.45881	2.70669	2.73977
3.14036	4.65568	2.37842	5.35677	5.99625	4.31323	5.23972	6.67027	2.79339	0.805543	1.08949	1.57477	3.09132	1.70419	1.08083	1.06764	1.04628	0.97145	1.07509	2.30474	3.6763	2.89659	1.31439	1.9438	0.803131	0.777763	0.771267	0.677949	3.04057	4.67912	4.00212	3.30508	2.95238	1.38628	1.07554	0.985958	0.96411	0.901384	0.754398	1.17128	0.742724	3.14515	4.9424	3.62134	1.63525	1.26608	0.973594	0.859439	0.831645	0.862245	1.02959	0.618879	2.57801	1.31654	0.892427	1.12873	1.06015	1.39009	2.3713	2.14078	1.60667	1.19181	1.1025	0.89613	0.837946	1.02362	1.51541	0.946756	0.965654	1.10631	2.35577	4.43752	3.08429	1.89684	2.19785	1.49537	3.14036
1.92761	2.09015	2.39385	2.7871	4.4464	2.72947	3.50166	5.27126	3.85222	1.70197	1.21623	1.24027	1.25585	0.88288	0.988517	1.01688	0.977485	0.840726	1.01226	2.97156	1.23833	3.17868	3.22243	1.90203	1.02005	0.905563	0.859557	0.788127	1.01801	3.93951	1.94696	1.60241	1.16429	1.43792	1.05202	1.0502	1.10628	1.16348	1.24265	1.54093	1.45335	1.90911	3.29366	1.49935	1.39574	1.20481	1.0238	0.940786	0.911978	0.967676	1.17303	2.48878	4.29872	1.5945	1.03072	1.02233	1.38933	1.68818	1.44321	2.44079	2.09938	1.44954	1.05829	0.860988	0.835387	0.906121	0.970813	0.728788	0.80515	2.27889	3.55223	1.90237	1.2931	2.87353	2.00446	0.957583	1.92761
1.42311	1.65781	1.32646	0.993769	2.47282	2.17645	1.42041	1.6222	1.80938	1.37396	1.15056	1.12257	1.11901	1.04505	1.04529	1.05089	1.01536	0.962092	0.98739	1.91989	1.69775	2.44003	1.32965	1.77337	1.18611	1.02053	0.924364	0.768174	0.771308	2.01027	1.58697	1.20781	2.27255	1.37538	1.18403	1.19084	1.32727	1.67223	2.86161	1.05303	2.11036	1.34994	2.99321	1.91799	1.38402	1.29458	1.23433	0.935115	1.03402	1.60239	3.17783	6.23521	4.72737	5.09469	1.1314	0.77967	1.53351	1.09393	1.57274	2.03462	3.87307	2.01291	1.88722	0.704984	0.813847	0.914847	0.945073	1.14185	2.70381	4.341	4.65112	2.13287	0.849928	1.83088	1.2359	1.13664	1.42311
1.3764	1.73239	1.37298	1.46375	2.00815	1.75554	1.41853	2.57357	2.69375	1.21443	1.11389	1.04819	1.23439	1.18039	1.11841	1.09967	1.08397	1.05494	1.08097	1.18801	1.10889	1.48025	1.85606	1.98467	1.39557	1.28333	1.04886	0.842167	3.0308	3.71116	1.73046	1.29638	3.52374	1.58797	1.24917	1.24998	1.67757	4.00866	5.38622	2.98358	1.53081	2.21619	3.31411	2.58553	1.71243	1.83108	2.84379	0.751397	1.16367	2.95451	2.9403	6.74906	2.93633	2.78504	3.46574	1.19779	1.58595	1.75642	2.13093	2.57537	1.63391	3.806	4.27359	1.96968	0.914882	0.963979	1.02119	1.14582	1.6272	3.80162	1.90935	0.56219	0.740154	0.986801	1.02415	1.16142	1.3764
1.95353	1.7492	2.04784	1.68281	1.29315	2.16369	2.27404	2.77085	1.32088	1.3932	1.17789	0.921782	1.76865	1.45661	1.25149	1.18004	1.13934	1.11747	1.08771	1.10463	1.21421	1.74728	2.03876	1.79278	2.41246	2.76338	1.53968	3.70679	3.90338	5.20149	4.81691	3.10931	2.68761	2.72069	1.19725	0.976216	0.912436	2.76049	5.40972	4.01329	1.52341	1.02898	1.27214	1.2778	1.82278	4.22242	5.55753	2.75348	0.93991	0.875011	5.78347	1.76785	2.3469	4.00207	1.08124	1.70003	1.33851	0.764961	1.0532	1.90308	1.98963	2.49456	4.29149	3.4723	1.40601	1.09467	1.0953	1.10711	1.25358	1.66219	0.682798	0.665768	0.816559	0.910468	1.05625	1.24099	1.95353
1.59068	2.11479	1.58206	1.63465	1.17465	1.21531	1.23274	1.48545	1.89798	1.44163	1.23234	3.13412	4.73192	2.04675	1.35446	1.16813	1.18203	1.16678	1.11584	1.07932	1.13459	1.37663	2.38245	3.37301	5.10871	2.16035	1.77828	1.58817	4.84631	1.76475	2.41349	2.37738	1.88902	0.7772	0.918739	0.862917	0.662667	0.69178	2.72348	1.60589	1.10284	1.3758	0.910282	0.871459	1.06544	2.84259	5.71429	4.4485	2.27768	3.27983	3.28505	2.44371	3.10419	1.3141	0.564708	1.11204	1.36774	1.39603	2.1856	1.10318	1.13754	1.12354	2.56908	1.83148	1.16672	1.03245	1.03195	1.05628	1.11524	1.1154	0.843429	0.820908	0.843908	0.954589	1.07119	1.18195	1.59068
0.737405	1.25858	1.93811	1.8081	0.91822	0.934218	1.06344	1.1443	1.38557	1.04933	3.34052	6.21634	6.37055	3.56413	1.46446	1.11014	1.2144	1.47214	1.17626	1.06585	0.93911	1.04472	2.84928	3.82508	1.76607	2.24075	0.752301	0.572533	2.39688	1.73458	1.72243	2.03543	1.21193	0.904717	0.898783	0.843873	0.723699	0.616873	1.0106	1.49298	1.35568	1.42656	1.24475	0.707904	1.27425	1.01681	2.74068	2.33052	1.51308	2.66548	1.93288	1.46587	1.24059	1.3103	0.579588	1.54535	1.6665	3.61937	4.80717	2.76182	1.00282	1.2294	1.66625	1.34413	0.880607	0.899723	0.940863	1.00283	1.70719	1.58986	2.26961	1.08875	0.872066	1.06848	1.2351	1.1585	0.737405
0.923843	2.02737	2.4298	2.08546	1.05128	0.901778	1.08523	1.17547	1.20629	2.48572	4.28086	5.42749	3.68176	0.757351	0.811468	1.01212	1.43105	2.78582	1.17889	1.05529	0.970304	1.0463	1.92985	1.37018	1.35703	2.15536	1.36417	1.61823	2.33238	1.45435	1.4162	1.63989	1.11319	0.983099	0.935147	0.879434	0.805501	0.723989	2.30195	3.62947	2.16053	1.10325	0.698632	2.18669	3.17717	1.41292	1.39312	1.50492	1.91265	1.28727	1.25801	0.905772	1.06273	1.27812	1.11664	1.15026	1.06964	2.44446	4.89183	3.27978	1.39041	1.07191	0.881565	1.66436	1.39418	1.03457	0.927879	0.815251	1.47783	2.85068	1.72816	1.47114	0.892433	1.21734	2.05565	1.27249	0.923843
0.97846	1.73241	1.35333	2.1989	1.69511	1.4278	1.33766	1.53111	3.48479	4.57305	4.73507	5.18789	3.93387	1.61992	0.757833	1.00608	2.82571	4.22274	1.89473	0.971376	1.04678	1.08813	1.17387	1.00384	1.45958	1.28926	1.21068	1.67024	1.1414	1.06154	0.655519	1.02741	1.04847	1.01347	0.988177	1.01394	1.1338	2.64446	4.48643	4.58872	2.77952	1.623	2.79389	4.08831	4.32349	2.34515	1.16391	1.27322	1.42063	1.39446	1.54097	1.04334	0.9219	0.849215	0.839144	0.81383	0.801792	0.497792	2.18948	1.44199	1.16745	1.02765	1.75015	1.69279	1.21984	1.0835	0.963284	0.91228	1.2798	2.0328	1.09837	1.48779	1.47162	1.32279	1.38852	1.0969	0.97846
0.882606	1.12632	1.43887	1.57325	2.18083	2.67005	1.58414	1.51876	1.91133	3.83559	3.06795	2.34398	3.79363	3.10909	1.44513	0.968556	2.70624	4.89597	4.06622	2.14639	1.17338	1.07643	1.12644	1.11467	1.13858	1.14226	1.04497	1.00309	0.994359	1.65032	1.11093	1.11589	1.10006	1.05935	1.06608	1.10439	1.20116	1.48807	3.48438	2.39568	0.984147	1.05869	1.45076	3.37834	2.08615	0.787519	0.853045	1.33842	1.51719	1.80914	3.12949	1.07272	0.890861	0.835231	1.73676	3.29111	1.16344	0.895053	1.38881	1.10789	0.954928	0.866659	1.18918	1.50178	1.25293	1.04827	0.916517	0.860765	1.3924	1.66715	1.45372	0.813442	1.39661	1.03348	1.61623	1.23306	0.882606
1.1833	1.11256	1.4136	2.90263	3.21261	3.3576	2.52065	1.4594	1.7461	1.74084	1.33632	0.900448	2.57003	1.28138	1.12942	1.25776	1.57577	3.2024	4.16667	2.43506	1.10522	1.02872	1.17155	1.12988	1.12834	1.15338	0.962134	0.744705	1.06882	2.83141	1.42918	1.24697	1.1589	1.08422	1.09591	1.13622	1.19645	1.34692	1.39217	0.801519	0.67417	0.944447	1.1241	1.30216	0.59972	0.633319	1.65363	2.16166	1.83557	3.23806	4.73589	2.49131	1.15935	2.52826	4.10806	2.85535	3.09218	1.47	0.972192	0.832396	0.794385	0.931018	1.34926	2.31762	1.46185	1.08696	0.831483	1.31579	2.23863	1.84326	1.53236	0.916344	1.05387	2.90148	4.64274	1.89838	1.1833
1.49103	1.09735	1.29142	1.99325	3.03054	1.84102	1.00615	2.11768	3.18765	1.27873	0.557101	1.31102	0.935739	1.57308	1.33706	1.12109	1.50026	2.63175	2.072	1.77717	1.07586	1.22008	1.43443	1.12044	1.21131	1.56354	1.42858	2.12976	4.70008	2.01845	2.0292	1.61653	1.24002	1.09603	1.08291	1.20763	1.41592	2.22563	0.782571	1.04923	0.957102	1.00068	1.10877	1.05023	0.806262	1.59044	2.51467	3.64793	2.7211	3.41322	3.29627	3.80081	1.48626	1.52198	2.7893	2.43549	1.14875	1.21779	2.75487	2.59589	1.48898	1.53479	3.01365	3.0124	2.01213	1.31371	1.84332	2.42342	3.6073	3.91147	1.86414	1.60139	3.17812	6.12953	6.07649	3.48462	1.49103
0.796789	0.895654	1.12008	1.54733	3.19946	0.792912	1.92709	5.00156	3.92277	2.36721	1.23591	1.48143	1.2878	1.49983	1.97863	2.58027	1.64408	1.66025	1.47102	1.86032	1.45768	1.62996	3.02	1.13223	2.44867	3.25747	3.13035	4.40186	4.03252	2.99103	2.2547	3.06514	1.37189	1.02551	1.06441	1.32611	2.34543	2.31102	1.89257	1.59666	1.13432	1.09389	1.06839	1.02308	1.01048	1.30975	2.61063	4.19912	3.5348	2.65107	3.58808	1.7071	1.29492	1.2723	1.31957	0.712692	1.09986	3.41139	2.80305	3.82945	3.85197	3.49244	6.24428	2.84809	2.77827	1.62424	1.6001	3.16087	4.90292	4.43234	3.65621	1.82382	1.80701	4.53851	2.71996	1.0081	0.796789
